Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Code source,Source,Unité,Valeur,Symbole,Description du Symbole,Note
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,30,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,10.5894,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,71.6205,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,114.2926,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,146.0267,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,1111.3125,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,13900,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,2670,E,Valeur estimée,
GT,Totaux des émissions,404,Kenya,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,1.18,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,35.9952,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-3266.8381,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,10,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6999,On-farm Heat Use,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,10.2054,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,118.5282,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,14.9729,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,61.629,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,412.1278,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,208.8191,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,8610,E,Valeur estimée,
GT,Totaux des émissions,417,Kirghizistan,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,762,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,9.2248,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,1.6682,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,1.1332,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,3.0208,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,66,E,Valeur estimée,
GT,Totaux des émissions,296,Kiribati,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,0.705,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-2.9768,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,14.1259,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6504,Fabrication d'engrais,2017,2017,3050,FAO TIER 1,kilotonnes,658.2392,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,1,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,828.8172,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,30.3463,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,37.9836,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,1040.1397,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,2305.25,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,1636.1475,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,104000,E,Valeur estimée,
GT,Totaux des émissions,414,Koweït,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,6030,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,2,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,1.105,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,21.5391,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,19.934,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,54.949,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,53.607,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,2530,E,Valeur estimée,
GT,Totaux des émissions,426,Lesotho,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,6.39,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,5211.3181,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,427.1129,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-5710.5915,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,581.1366,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,29.4118,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,22,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6999,On-farm Heat Use,2017,2017,3050,FAO TIER 1,kilotonnes,5,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,14.0579,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,135.9909,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,25.5697,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,72.6215,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,116.1032,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,255.6648,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,6340,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,911,E,Valeur estimée,
GT,Totaux des émissions,428,Lettonie,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0.286,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,440.7792,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-78.5131,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,11.1425,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6504,Fabrication d'engrais,2017,2017,3050,FAO TIER 1,kilotonnes,63.9258,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,55,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,561.6624,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,295.0916,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,1088.3292,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,738.4204,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,25600,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,2280,E,Valeur estimée,
GT,Totaux des émissions,422,Liban,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0.0053,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,126.795,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,3.1863,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-378.3634,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,13660.5869,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,0.4461,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,27.9624,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,1120,E,Valeur estimée,
GT,Totaux des émissions,430,Libéria,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,131,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6504,Fabrication d'engrais,2017,2017,3050,FAO TIER 1,kilotonnes,700.0435,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,10,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,795.5009,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,135.8557,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,1978.5915,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,1872.9176,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,42600,E,Valeur estimée,
GT,Totaux des émissions,434,Libye,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,3180,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,1.6149,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,0.8441,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,140,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,3.67,E,Valeur estimée,
GT,Totaux des émissions,438,Liechtenstein,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0.0412,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,9689.8451,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,225.6372,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-6030.2103,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,696.6769,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,17.4412,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6504,Fabrication d'engrais,2017,2017,3050,FAO TIER 1,kilotonnes,4800.1453,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,38,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6999,On-farm Heat Use,2017,2017,3050,FAO TIER 1,kilotonnes,2,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,16.069,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,341.8498,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,27.6616,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,78.2743,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,199.4945,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,447.5937,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,13000,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,2840,E,Valeur estimée,
GT,Totaux des émissions,440,Lituanie,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,1.18,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,4.6801,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,57.2577,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6751,Terres forestières,2017,2017,3050,FAO TIER 1,kilotonnes,-279.7007,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6750,Conversion nette de forêt,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,18.6093,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,2,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,5.7259,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6507,Transformation des aliments,2017,2017,3050,FAO TIER 1,kilotonnes,67.4373,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6506,Emballage alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,86.0874,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6508,Commerce de détail alimentaire,2017,2017,3050,FAO TIER 1,kilotonnes,112.0499,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6505,Consommation des ménages,2017,2017,3050,FAO TIER 1,kilotonnes,88.9761,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6815,Transporte des alimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,448.8272,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6821,Énergie,2017,2017,3050,FAO TIER 1,kilotonnes,8740,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6817,PIUP,2017,2017,3050,FAO TIER 1,kilotonnes,502,E,Valeur estimée,
GT,Totaux des émissions,442,Luxembourg,7273,Émissions (CO2),6818,Déchets,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),67292,Sols organiques drainés (CO2),2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),6994,On-farm energy use,2017,2017,3050,FAO TIER 1,kilotonnes,42.1867,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),6993,Feux de tourbières,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),6991,Évacuation des déchets des systèmes agroalimentaires,2017,2017,3050,FAO TIER 1,kilotonnes,18.1868,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),6997,Fabrication de pesticides,2017,2017,3050,FAO TIER 1,kilotonnes,3,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),6999,On-farm Heat Use,2017,2017,3050,FAO TIER 1,kilotonnes,0,E,Valeur estimée,
GT,Totaux des émissions,807,Macédoine du Nord,7273,Émissions (CO2),6510,Consommation d'électricité à la ferme,2017,2017,3050,FAO TIER 1,kilotonnes,27.9957,E,Valeur estimée,
